District Name,K-12,SchoolYearId
Belle Valley SD 119,914,2024
Smithton CCSD 130,536,2024
Millstadt CCSD 160,656,2024
Harmony Emge SD 175,634,2024
Signal Hill SD 181,256,2024
Cahokia CUSD 187,2912,2024
Brooklyn UD 188,134,2024
East St Louis SD 189,4216,2024
Community Unit School District No 196,834,2024
Belleville Twp HSD 201,4753,2024
O Fallon Twp HSD 203,2559,2024
Greenview CUSD 200,194,2024
Porta CUSD 202,928,2024
Athens CUSD 213,963,2024
Tri City CUSD 1,490,2024
Rochester CUSD 3A,1939,2024
Ball Chatham CUSD 5,4504,2024
Pleasant Plains CUSD 8,1253,2024
Auburn CUSD 10,1003,2024
Pawnee CUSD 11,518,2024
Riverton CUSD 14,1141,2024
Williamsville CUSD 15,1384,2024
New Berlin CUSD 16,766,2024
Care-O-Sel Day Care Inc,<10,2024
Springfield SD 186,12292,2024
Lincoln Land College Dist 526,<10,2024
Havana CUSD 126,777,2024
Illini Central CUSD 189,596,2024
Midwest Central CUSD 191,784,2024
Eastside Educational Ctr Inc,<10,2024
District 50 Schools,561,2024
Central SD 51,1243,2024
Washington SD 52,814,2024
Creve Coeur SD 76,484,2024
Robein SD 85,151,2024
East Peoria SD 86,1342,2024
Rankin CSD 98,197,2024
N Pekin & Marquette Hght SD 102,411,2024
Pekin PSD 108,2963,2024
South Pekin SD 137,165,2024
Pekin CSD 303,1737,2024
Washington CHSD 308,1451,2024
East Peoria CHSD 309,870,2024
Spring Lake CCSD 606,55,2024
Deer Creek-Mackinaw CUSD 701,938,2024
Tremont CUSD 702,879,2024
Delavan CUSD 703,378,2024
Morton CUSD 709,3190,2024
Metamora CCSD 1,822,2024
Riverview CCSD 2,194,2024
Fieldcrest CUSD 6,845,2024
El Paso-Gridley CUSD 11,1114,2024
Lowpoint-Washburn CUSD 21,299,2024
Roanoke Benson CUSD 60,437,2024
Germantown Hills SD 69,828,2024
County of Woodford School,919,2024
Eureka CUD 140,1506,2024
Bismarck Henning CUSD,790,2024
Westville CUSD 2,1120,2024
Georgetown-Ridge Farm CUD 4,801,2024
Rossville-Alvin CUSD 7,371,2024
Potomac CUSD 10,117,2024
Hoopeston Area CUSD 11,1061,2024
Armstrong-Ellis Cons SD 61,87,2024
Oakwood CUSD 76,823,2024
Danville CCSD 118,4558,2024
Armstrong Twp HSD 225,114,2024
Salt Fork Community Unit District  512,817,2024
Bismarck Henning Rossville Alvin Cooperative High School,<10,2024
Channahon SD 17,1112,2024
Troy CCSD 30C,3699,2024
Homer CCSD 33C,3551,2024
Laraway CCSD 70C,422,2024
Child Care Resource & Referral,<10,2024
Union SD 81,126,2024
Rockdale SD 84,247,2024
Joliet PSD 86,9094,2024
Chaney-Monge SD 88,430,2024
Richland GSD 88A,773,2024
Fairmont SD 89,258,2024
Taft SD 90,253,2024
Lockport SD 91,497,2024
Will County SD 92,1358,2024
Manhattan SD 114,1816,2024
New Lenox SD 122,4853,2024
Frankfort CCSD 157C,2619,2024
Mokena SD 159,1508,2024
Summit Hill SD 161,2297,2024
Beecher CUSD 200U,1046,2024
Crete Monee CUSD 201U,4276,2024
Plainfield SD 202,23909,2024
Elwood CCSD 203,277,2024
Joliet Twp HSD 204,6819,2024
Lockport Twp HSD 205,3817,2024
Peotone CUSD 207U,1206,2024
Wilmington CUSD 209U,1224,2024
Lincoln Way CHSD 210,6750,2024
Reed Custer CUSD 255U,1317,2024
Valley View CUSD 365U,14338,2024
Governors State University,<10,2024
IDJJ Sch Dist 428,127,2024
The Center Resources Teach&Learn,<10,2024
Easter Seal Society Metro Chgo,<10,2024
El Valor Corporation,<10,2024
Childrens Home Assoc of Illinois,<10,2024
ISU  Laboratory Schools,1078,2024
University of Ill Lab School,314,2024
Illinois Mathematics & Science Academy,630,2024
Payson CUSD 1,417,2025
Liberty CUSD 2,543,2025
Central CUSD 3,729,2025
CUSD 4,632,2025
Quincy SD 172,5830,2025
Brown County CUSD 1,612,2025
Beardstown CUSD 15,1368,2025
Virginia CUSD 64,299,2025
A-C Central CUSD 262,286,2025
Franklin CUSD 1,254,2025
Waverly CUSD 6,302,2025
Menke Inc,<10,2025
Meredosia-Chambersburg CUSD 11,181,2025
Triopia CUSD 27,362,2025
Jacksonville SD 117,2984,2025
Pleasant Hill CUSD 3,321,2025
Griggsville-Perry CUSD 4,292,2025
Pikeland CUSD 10,1124,2025
Western CUSD 12,457,2025
Winchester CUSD 1,522,2025
Scott-Morgan CUSD 2,154,2025
Mulberry Grove CUSD 1,283,2025
Bond County CUSD 2,1452,2025
Morrisonville CUSD 1,251,2025
Taylorville CUSD 3,2025,2025
Edinburg CUSD 4,200,2025
Pana CUSD 8,1094,2025
South Fork SD 14,251,2025
CEFS Econ Opp Corporation Prog,<10,2025
Altamont CUSD 10,648,2025
Beecher City CUSD 20,334,2025
Dieterich CUSD 30,603,2025
Effingham CUSD 40,2140,2025
Teutopolis CUSD 50,1106,2025
Brownstown CUSD 201,394,2025
St Elmo CUSD 202,364,2025
Vandalia CUSD 203,1362,2025
Ramsey CUSD 204,356,2025
Panhandle CUSD 2,407,2025
Hillsboro CUSD 3,1379,2025
Litchfield CUSD 12,1179,2025
Nokomis CUSD 22,546,2025
Belvidere CUSD 100,7205,2025
North Boone CUSD 200,1424,2025
Harlem UD 122,5862,2025
Kinnikinnick CCSD 131,1598,2025
Prairie Hill CCSD 133,733,2025
Shirland CCSD 134,96,2025
Rockton SD 140,1515,2025
Rockford SD 205,26313,2025
Hononegah CHD 207,1814,2025
County of Winnebago SD 320,827,2025
Pecatonica CUSD 321,872,2025
Durand CUSD 322,482,2025
Winnebago CUSD 323,1208,2025
Palatine CCSD 15,10751,2025
Wheeling CCSD 21,5870,2025
Prospect Heights SD 23,1401,2025
Arlington Heights SD 25,5273,2025
River Trails SD 26,1377,2025
Northbrook ESD 27,1302,2025
Northbrook SD 28,1748,2025
Swift Child Care Inc,<10,2025
Sunset Ridge SD 29,507,2025
Northbrook/Glenview SD 30,1216,2025
West Northfield SD 31,978,2025
Glenview CCSD 34,4150,2025
Glencoe SD 35,1216,2025
Winnetka SD 36,1776,2025
Avoca SD 37,547,2025
Kenilworth SD 38,453,2025
Wilmette SD 39,3228,2025
Schaumburg CCSD 54,14817,2025
Mount Prospect SD 57,2017,2025
Comm Cons SD 59,5548,2025
CCSD 62,4194,2025
East Maine SD 63,3416,2025
Park Ridge CCSD 64,4500,2025
Evanston CCSD 65,5877,2025
Golf ESD 67,601,2025
Skokie SD 68,1694,2025
Skokie SD 69,1690,2025
Morton Grove SD 70,841,2025
Niles ESD 71,598,2025
Fairview SD 72,681,2025
East Prairie SD 73,476,2025
Skokie SD 73-5,977,2025
Lincolnwood SD 74,1129,2025
Evanston Twp HSD 202,3560,2025
New Trier Twp HSD 203,3656,2025
Maine Township HSD 207,6272,2025
Township HSD 211,12458,2025
Township HSD 214,11911,2025
Niles Twp HSD 219,4645,2025
Glenbrook HSD 225,5034,2025
Childcare Network of Evanston,<10,2025
P L C C A,<10,2025
Rosemont ESD 78,192,2025
Pennoyer SD 79,386,2025
Norridge SD 80,1033,2025
Schiller Park SD 81,1256,2025
Mannheim SD 83,2179,2025
Franklin Park SD 84,1187,2025
Rhodes SD 84-5,464,2025
River Grove SD 85-5,688,2025
Union Ridge SD 86,598,2025
Berkeley SD 87,2042,2025
Bellwood SD 88,1820,2025
Maywood-Melrose Park-Broadview 89,3844,2025
River Forest SD 90,1275,2025
Forest Park SD 91,647,2025
Lindop SD 92,269,2025
Westchester SD 92-5,998,2025
Hillside SD 93,407,2025
Komarek SD 94,519,2025
Brookfield Lagrange Park SD 95,1339,2025
Riverside SD 96,1710,2025
Oak Park ESD 97,5404,2025
Berwyn North SD 98,2248,2025
Cicero SD 99,8243,2025
Berwyn South SD 100,2808,2025
Western Springs SD 101,1398,2025
La Grange SD 102,2784,2025
Lyons SD 103,1884,2025
La Grange SD 105 South,1144,2025
LaGrange Highlands SD 106,938,2025
Pleasantdale SD 107,778,2025
Oak Park - River Forest SD 200,3307,2025
J S Morton HSD 201,7709,2025
Lyons Twp HSD 204,3706,2025
Riverside-Brookfield Twp SD 208,1663,2025
Proviso Twp HSD 209,4458,2025
Leyden CHSD 212,3527,2025
Childrens Cntr Cicero-Berwyn,<10,2025
Ridgewood CHSD 234,988,2025
Oak Park & River Forest Day Nurs,<10,2025
Elmwood Park CUSD 401,2806,2025
Morton College District 527,<10,2025
Little Magnolias Childcare Ctr Inc,<10,2025
ABC Toon Town II Educational Ctr,<10,2025
Learning Tree Child Care Ctr LLC,<10,2025
Summit SD 104,1288,2025
Kiddy Kulture Child Care,<10,2025
Willow Springs SD 108,382,2025
Indian Springs SD 109,2307,2025
Central Stickney SD 110,239,2025
Burbank SD 111,3066,2025
Lemont-Bromberek CSD 113A,2570,2025
North Palos SD 117,3136,2025
Palos CCSD 118,2031,2025
Ridgeland SD 122,2212,2025
Oak Lawn-Hometown SD 123,3154,2025
Evergreen Park ESD 124,1633,2025
Atwood Heights SD 125,548,2025
Alsip-Hazlgrn-Oaklwn SD 126,1473,2025
Worth SD 127,965,2025
Chicago Ridge SD 127-5,1322,2025
Palos Heights SD 128,723,2025
Cook County SD 130,2768,2025
Calumet Public SD 132,849,2025
Gen George Patton SD 133,161,2025
Orland SD 135,5033,2025
Kirby SD 140,3332,2025
Forest Ridge SD 142,1431,2025
Midlothian SD 143,1486,2025
Posen-Robbins ESD 143-5,1176,2025
Prairie-Hills ESD 144,2357,2025
Arbor Park SD 145,1122,2025
CCSD 146,2191,2025
W Harvey-Dixmoor PSD 147,724,2025
Dolton SD 148,1881,2025
Dolton SD 149,2115,2025
South Holland SD 150,762,2025
South Holland SD 151,1242,2025
Harvey SD 152,1345,2025
Hazel Crest SD 152-5,829,2025
Homewood SD 153,1768,2025
Thornton SD 154,240,2025
Burnham SD 154-5,140,2025
Calumet City SD 155,907,2025
Lincoln ESD 156,668,2025
Hoover-Schrum Memorial SD 157,775,2025
Lansing SD 158,2412,2025
ESD 159,1522,2025
Country Club Hills SD 160,829,2025
Flossmoor SD 161,2220,2025
Matteson ESD 162,2247,2025
Park Forest SD 163,1397,2025
Brookwood SD 167,1036,2025
CCSD 168,1139,2025
Ford Heights SD 169,400,2025
Chicago Heights SD 170,2506,2025
Sunnybrook SD 171,998,2025
Sandridge SD 172,418,2025
Steger SD 194,1434,2025
Thornton Twp HSD 205,4509,2025
Bloom Twp HSD 206,3041,2025
Lemont Twp HSD 210,1284,2025
Thornton Fractional Twp HSD 215,3228,2025
Argo CHSD 217,1817,2025
CHSD 218,5436,2025
Reavis Twp HSD 220,1930,2025
Rich Twp HSD 227,2433,2025
Bremen CHSD 228,4885,2025
Oak Lawn CHSD 229,1867,2025
Cons HSD 230,7613,2025
Evergreen Park CHSD 231,941,2025
Homewood Flossmoor CHSD 233,2707,2025
Brightstart Childcare & Presch,<10,2025
Diversified Invstmnts & Assocs,<10,2025
Childrens Home Center Inc,<10,2025
Mother Goose Childrens Academy,<10,2025
M & M Childcare Center Inc,<10,2025
Under Carreys Care Corporation,<10,2025
Southland College Prep Charter High School,584,2025
Carroll/Jo Daviess/Stephenson ROE,<10,2025
Eastland CUSD 308,667,2025
West Carroll CUSD 314,766,2025
Chadwick-Milledgeville CUSD 399,349,2025
East Dubuque USD 119,559,2025
Galena USD 120,766,2025
Warren CUSD 205,332,2025
Stockton CUSD 206,449,2025
River Ridge CUSD 210,395,2025
Scales Mound CUSD 211,227,2025
Freeport SD 145,3490,2025
Pearl City CUSD 200,392,2025
Dakota CUSD 201,724,2025
Lena Winslow CUSD 202,740,2025
Orangeville CUSD 203,303,2025
Fisher CUSD 1,599,2025
Mahomet-Seymour CUSD 3,3390,2025
Champaign CUSD 4,10270,2025
Tolono CUSD 7,1451,2025
Heritage CUSD 8,382,2025
 County of Champaign,<10,2025
Urbana SD 116,3953,2025
Thomasboro CCSD 130,140,2025
Rantoul City SD 137,1495,2025
Ludlow CCSD 142,51,2025
St Joseph CCSD 169,714,2025
Gifford CCSD 188,146,2025
Rantoul Township HSD 193,901,2025
Prairieview-Ogden CCSD 197,265,2025
St Joseph Ogden CHSD 305,457,2025
Gibson City-Melvin-Sibley CUSD 5,912,2025
Paxton-Buckley-Loda CUD 10,1190,2025
Marshall CUSD 2C,1156,2025
Martinsville CUSD 3C,350,2025
Casey-Westfield CUSD 4C,813,2025
Charleston CUSD 1,2582,2025
Mattoon CUSD 2,2739,2025
Oakland CUSD 5,229,2025
Neoga CUSD 3,489,2025
Cumberland CUSD 77,916,2025
Tuscola CUSD 301,854,2025
Villa Grove CUSD 302,575,2025
Arthur CUSD 305,866,2025
Arcola CUSD 306,626,2025
Shiloh CUSD 1,325,2025
Kansas CUSD 3,156,2025
Paris CUSD 4,574,2025
Edgar County CUD 6,247,2025
Paris-Union SD 95,1114,2025
Sullivan CUSD 300,1059,2025
Okaw Valley CUSD 302,424,2025
Windsor CUSD 1,321,2025
Cowden-Herrick CUSD 3A,343,2025
Shelbyville CUSD 4,1168,2025
Stewardson-Strasburg CUD 5A,400,2025
Central A & M CUD 21,697,2025
Clay/Cwford/Jsper/Lwrnce/Rhland,<10,2025
Buckeroo Early Education Ctr,<10,2025
Clay City CUSD 10,231,2025
North Clay CUSD 25,520,2025
Flora CUSD 35,1196,2025
Hutsonville CUSD 1,234,2025
Robinson CUSD 2,1450,2025
Palestine CUSD 3,314,2025
Oblong CUSD 4,493,2025
Kids Kingdom Preschool Inc,<10,2025
Jasper County CUD 1,1153,2025
Red Hill CUSD 10,852,2025
Lawrence County CUD 20,1020,2025
Richland County CUSD 1,1996,2025
RBC Early Education LLC,<10,2025
Clintn/Jeffrsn/Marin/Washngtn ROE,<10,2025
Carlyle CUSD 1,910,2025
Wesclin CUSD 3,1245,2025
Breese ESD 12,538,2025
Aviston SD 21,422,2025
Willow Grove SD 46,125,2025
Bartelso SD 57,162,2025
Germantown SD 60,238,2025
Damiansville SD 62,102,2025
Albers SD 63,149,2025
Central CHSD 71,629,2025
St Rose SD 14-15,146,2025
North Wamac SD 186,119,2025
Waltonville CUSD 1,307,2025
Rome CCSD 2,281,2025
Field CCSD 3,230,2025
Opdyke-Belle-Rive CCSD 5,118,2025
Grand Prairie CCSD 6,62,2025
McClellan CCSD 12,56,2025
Summersville SD 79,274,2025
Mount Vernon SD 80,1202,2025
Bethel SD 82,150,2025
Farrington CCSD 99,45,2025
Spring Garden Community Consolidated School District 178,214,2025
Mt Vernon Twp HSD 201,1233,2025
Woodlawn Unit School District 209,492,2025
Bluford Unit School District 318,366,2025
Rend Lake Coll Dist 521,<10,2025
Raccoon Cons SD 1,196,2025
Kell Cons SD 2,60,2025
Iuka CCSD 7,224,2025
Selmaville CCSD 10,216,2025
Patoka CUSD 100,196,2025
Salem SD 111,900,2025
Central City SD 133,272,2025
Centralia SD 135,1027,2025
Centralia HSD 200,887,2025
South Central CUD 401,580,2025
Sandoval CUSD 501,384,2025
Salem CHSD 600,706,2025
Odin PSD 722,221,2025
Oakdale CCSD 1,56,2025
West Washington Co CUD 10,513,2025
Irvington CCSD 11,61,2025
Ashley CCSD 15,114,2025
Nashville CCSD 49,559,2025
Nashville CHSD 99,359,2025
Childrens Home and Aid Society,<10,2025
Catholic Bishop of Chicago,<10,2025
Metropolitan Family Services,<10,2025
The YWCA of Metropolitan Chicago,<10,2025
Chicago Public Schools District 299,307106,2025
Start Early,<10,2025
IL Action for Children,<10,2025
Horizon Science Acad-McKinley Park Charter Sch,873,2025
Horizon Science Acad-Belmont Charter Sch,785,2025
ACE Amandla Charter School,137,2025
Betty Shabazz  International Charter School,524,2025
Intrinsic 2 Charter High School,734,2025
Genoa Kingston CUSD 424,1487,2025
Indian Creek CUSD 425,726,2025
Hiawatha CUSD 426,394,2025
Sycamore CUSD 427,3573,2025
DeKalb CUSD 428,6490,2025
Hinckley Big Rock CUSD 429,690,2025
Sandwich CUSD 430,1782,2025
Somonauk CUSD 432,738,2025
Northern Illinois Univ,<10,2025
Clinton CUSD 15,1657,2025
Blue Ridge CUSD 18,601,2025
Woodland CUSD 5,423,2025
Tri Point CUSD 6-J,312,2025
Prairie Central CUSD 8,1565,2025
Flanagan-Cornell Dist 74,297,2025
Pontiac Twp HSD 90,658,2025
Dwight Twp HSD 230,211,2025
Dwight Common SD 232,439,2025
Rooks Creek CCSD 425,51,2025
Cornell CCSD 426,99,2025
Pontiac CCSD 429,1012,2025
Odell CCSD 435,136,2025
Saunemin CCSD 438,98,2025
Hartsburg Emden CUSD 21,171,2025
Mt Pulaski CUSD 23,495,2025
Lincoln ESD 27,999,2025
Chester-East Lincoln CCSD 61,267,2025
New Holland-Middletown ED 88,65,2025
West Lincoln-Broadwell ESD 92,193,2025
Lincoln CHSD 404,764,2025
LeRoy CUSD 2,697,2025
Tri Valley CUSD 3,1065,2025
Heyworth CUSD 4,828,2025
McLean County USD 5,11889,2025
Lexington CUSD 7,479,2025
Olympia CUSD 16,1624,2025
Ridgeview CUSD 19,483,2025
Bloomington SD 87,4549,2025
Bensenville SD 2,1876,2025
Addison SD 4,3198,2025
Wood Dale SD 7,805,2025
Itasca SD 10,910,2025
Medinah SD 11,695,2025
Roselle SD 12,680,2025
Bloomingdale SD 13,1264,2025
Marquardt SD 15,2263,2025
Queen Bee SD 16,1531,2025
Keeneyville SD 20,1246,2025
Benjamin SD 25,601,2025
West Chicago ESD 33,2941,2025
Winfield SD 34,280,2025
Glen Ellyn SD 41,3349,2025
Lombard SD 44,2830,2025
SD 45 DuPage County,2972,2025
Salt Creek SD 48,451,2025
Butler SD 53,456,2025
Downers Grove GSD 58,4635,2025
Maercker SD 60,1350,2025
Darien SD 61,1173,2025
Gower SD 62,878,2025
Cass SD 63,709,2025
Caboose Club Inc,<10,2025
Center Cass SD 66,1081,2025
Woodridge SD 68,2767,2025
Educare of West Dupage,<10,2025
Hinsdale Twp HSD 86,3815,2025
Glenbard Twp HSD 87,7810,2025
DuPage HSD 88,3830,2025
CCSD 89,2136,2025
CCSD 93,3132,2025
CHSD 94,2040,2025
CHSD 99,4673,2025
Fenton CHSD 100,1396,2025
Lake Park CHSD 108,2522,2025
CCSD 180,445,2025
Hinsdale CCSD 181,3451,2025
CUSD 200,11337,2025
CUSD 201,1277,2025
Lisle CUSD 202,1527,2025
Naperville CUSD 203,15670,2025
Indian Prairie CUSD 204,25464,2025
Elmhurst SD 205,8009,2025
Edwards County CUSD 1,797,2025
Gallatin CUSD 7,648,2025
Hamilton Co CUSD 10,1003,2025
Hardin County CUSD 1,475,2025
Pope Co CUD 1,411,2025
Galatia CUSD 1,363,2025
Carrier Mills-Stonefort CUSD 2,366,2025
Harrisburg CUSD 3,1670,2025
Eldorado CUSD 4,1016,2025
Allendale CCSD 17,117,2025
Wabash CUSD 348,1316,2025
New Hope CCSD 6,198,2025
Kiddie Kollege of Fairfield,<10,2025
Geff CCSD 14,99,2025
Jasper CCSD 17,166,2025
Wayne City CUSD 100,441,2025
Fairfield PSD 112,530,2025
North Wayne CUSD 200,376,2025
Fairfield Comm H S Dist 225,444,2025
Grayville CUSD 1,257,2025
Norris City-Omaha-Enfield CUSD 3,611,2025
Carmi-White County CUSD 5,1200,2025
Rascal X-Press Inc,<10,2025
Benton CCSD 47,997,2025
Akin CCSD 91,106,2025
Christopher USD 99,681,2025
Benton Cons HSD 103,604,2025
Ewing Northern CCSD 115,221,2025
Frankfort CUSD 168,1420,2025
Thompsonville CUSD 174,271,2025
Zeigler-Royalton CUSD 188,459,2025
Sesser-Valier CUSD 196,513,2025
Goreville CUD 1,570,2025
New Simpson Hill SD 32,206,2025
Buncombe Cons SD 43,51,2025
Vienna SD 55,365,2025
Cypress SD 64,97,2025
Vienna HSD 133,332,2025
Massac UD 1,1723,2025
Joppa-Maple Grove UD 38,182,2025
Johnston City CUSD 1,998,2025
Marion CUSD 2,3520,2025
Crab Orchard CUSD 3,454,2025
Herrin CUSD 4,2226,2025
Carterville CUSD 5,2162,2025
Coal City CUSD 1,1980,2025
Mazon-Verona-Kinsman ESD 2C,303,2025
Nettle Creek CCSD 24C,72,2025
Morris SD 54,996,2025
Saratoga CCSD 60C,740,2025
Gardner CCSD 72C,130,2025
Gardner S Wilmington Twp HSD 73,154,2025
South Wilmington CCSD 74,71,2025
Braceville SD 75,122,2025
Morris CHSD 101,926,2025
Minooka CHSD 111,2918,2025
Minooka CCSD 201,4114,2025
Newark CHSD 18,175,2025
Newark CCSD 66,204,2025
Plano CUSD 88,2284,2025
Lisbon CCSD 90,120,2025
Yorkville CUSD 115,6930,2025
CUSD 308,16227,2025
Hancck/Fultn/Schuylr/McDonogh ROE,<10,2025
Astoria CUSD 1,240,2025
V I T CUSD 2,301,2025
CUSD 3 Fulton County,353,2025
Spoon River Valley CUSD 4,212,2025
Canton Union SD 66,1969,2025
Lewistown CUSD 97,547,2025
Illini West H S Dist 307,349,2025
Warsaw CUSD 316,380,2025
Carthage ESD 317,365,2025
Nauvoo-Colusa CUSD 325,188,2025
Dallas ESD 327,136,2025
Hamilton CCSD 328,541,2025
Southeastern CUSD 337,394,2025
La Harpe CSD 347,161,2025
West Prairie CUSD 103,533,2025
Bushnell Prairie City CUSD 170,546,2025
Macomb CUSD 185,1948,2025
Schuyler-Industry CUSD 5,843,2025
Ohio CCSD 17,74,2025
Malden CCSD 84,71,2025
Ladd CCSD 94,159,2025
Dalzell SD 98,41,2025
Spring Valley CCSD 99,578,2025
DePue USD 103,280,2025
Princeton ESD 115,980,2025
La Moille CUSD 303,180,2025
Bureau Valley CUSD 340,840,2025
Princeton HSD 500,479,2025
Hall HSD 502,388,2025
Ohio CHSD 505,22,2025
Colona SD 190,324,2025
Orion CUSD 223,941,2025
Galva CUSD 224,426,2025
AlWood CUSD 225,327,2025
Annawan CUSD 226,305,2025
Cambridge CUSD 227,422,2025
Geneseo CUSD 228,2350,2025
Kewanee CUSD 229,1775,2025
Wethersfield CUSD 230,470,2025
Bradford CUSD 1,145,2025
Stark County CUSD 100,619,2025
Cairo USD 1,256,2025
Egyptian CUSD 5,284,2025
DeSoto Cons SD 86,176,2025
Carbondale ESD 95,1533,2025
Giant City CCSD 130,199,2025
Unity Point CCSD 140,552,2025
Carbondale CHSD 165,1023,2025
Trico CUSD 176,833,2025
Murphysboro CUSD 186,1813,2025
Elverado CUSD 196,320,2025
Tamaroa School Dist 5,89,2025
Pinckneyville SD 50,494,2025
Pinckneyville CHSD 101,379,2025
CCSD 204,174,2025
Du Quoin CUSD 300,1265,2025
Century CUSD 100,297,2025
Meridian CUSD 101,383,2025
Lick Creek CCSD 16,110,2025
Cobden SUD 17,418,2025
Anna CCSD 37,544,2025
County of Union Sch Dist No43,302,2025
Dongola USD 66,207,2025
Anna Jonesboro CHSD 81,476,2025
Shawnee CUSD 84,250,2025
SD U-46,32872,2025
Boys & Girls Club of Elgin,<10,2025
Edu Kare Inc,<10,2025
Summit School,<10,2025
Batavia USD 101,5049,2025
Aurora West USD 129,10475,2025
Aurora East USD 131,11614,2025
CUSD 300,20037,2025
Central CUSD 301,4926,2025
Kaneland CUSD 302,3812,2025
St Charles CUSD 303,11477,2025
Geneva CUSD 304,4926,2025
Elgin Math and Science Academy Charter School,499,2025
Donovan CUSD 3,282,2025
Central CUSD 4,919,2025
Cissna Park CUSD 6,289,2025
Iroquois County CUSD 9,891,2025
Iroquois West CUSD 10,810,2025
Milford Area Public Schools District 124,471,2025
Crescent Iroquois CUSD 249,52,2025
Momence CUSD 1,911,2025
Herscher CUSD 2,1610,2025
Manteno CUSD 5,1706,2025
Grant Park CUSD 6,421,2025
St. Anne Unit District 24,436,2025
Lasting Impressions Visions Inc,<10,2025
Bourbonnais SD 53,2143,2025
Bradley SD 61,1162,2025
Kankakee SD 111,4136,2025
St George CCSD 258,361,2025
Pembroke CCSD 259,173,2025
Bradley Bourbonnais CHSD 307,1914,2025
Henderson/Knox/Mercer/Warren ROE,<10,2025
West Central CUSD 235,702,2025
Knoxville CUSD 202,860,2025
Galesburg CUSD 205,3686,2025
R O W V A CUSD 208,567,2025
Williamsfield CUSD 210,280,2025
Abingdon-Avon CUSD 276,841,2025
Mercer County School District 404,1208,2025
Monmouth-Roseville CUSD 238,1466,2025
United CUSD 304,942,2025
Winthrop Harbor SD 1,553,2025
Beach Park CCSD 3,1951,2025
Zion ESD 6,2084,2025
Millburn CCSD 24,1075,2025
One Hope United-Northern Region,<10,2025
Emmons SD 33,276,2025
Antioch CCSD 34,2466,2025
Highland Pk Com Nur Sch and DC,<10,2025
Grass Lake SD 36,167,2025
Gavin SD 37,736,2025
Big Hollow SD 38,1590,2025
Lake Villa CCSD 41,2272,2025
Grayslake CCSD 46,3503,2025
Woodland CCSD 50,4378,2025
Gurnee SD 56,1761,2025
Waukegan CUSD 60,13036,2025
Lake Bluff ESD 65,851,2025
Lake Forest SD 67,1611,2025
Oak Grove SD 68 Green Oaks,911,2025
Libertyville SD 70,2128,2025
Rondout SD 72,151,2025
Hawthorn CCSD 73,3368,2025
Mundelein ESD 75,1482,2025
Diamond Lake SD 76,767,2025
Fremont SD 79,1977,2025
American Assocation of Univ,<10,2025
Lake Zurich CUSD 95,5658,2025
Kildeer Countryside CCSD 96,3324,2025
Aptakisic-Tripp CCSD 102,2430,2025
Lincolnshire-Prairieview SD 103,1849,2025
Concrete Rose Learning Ctr,<10,2025
Bannockburn SD 106,164,2025
Deerfield SD 109,2644,2025
North Shore SD 112,3534,2025
Twp HSD 113,3098,2025
Fox Lake GSD 114,539,2025
Lake Forest CHSD 115,1359,2025
Round Lake CUSD 116,6103,2025
CHSD 117,2647,2025
Wauconda CUSD 118,4059,2025
Mundelein Cons HSD 120,2282,2025
Warren Twp HSD 121,3537,2025
Grant CHSD 124,1769,2025
Adlai E Stevenson HSD 125,4758,2025
Zion-Benton Twp HSD 126,2533,2025
Grayslake CHSD 127,2583,2025
CHSD 128,3196,2025
North Chicago SD 187,3426,2025
